Id,text,label
4130,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But,ham
2596,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,ham
2288,Dont you have message offer,ham
24,Ffffffffff. Alright no way I can meet up with you sooner?,ham
1088,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,spam
4807,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,ham
2291,Remind me how to get there and I shall do so,ham
112,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,ham
2407,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",ham
56,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",spam
1309,"Ok, be careful ! Don't text and drive !",ham
695,Good. Good job. I like entrepreneurs,ham
1227,So Ì_'ll be submitting da project tmr rite?,ham
3705,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),ham
276,Tell rob to mack his gf in the theater,ham
2316,That's cause your old. I live to be high.,ham
1833,When should I come over?,ham
682,Is xy going 4 e lunch?,ham
4589,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,ham
3980,Huh i cant thk of more oredi how many pages do we have?,ham
1137,LOL ... No just was busy,ham
3685,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",ham
2620,How come?,ham
2986,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",ham
1346,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,ham
2222,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,ham
5260,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,ham
2437,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",spam
3426,Haha okay... Today weekend leh...,ham
3787,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam
3243,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,ham
4034,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,spam
2833,U sick still can go shopping?,ham
3169,"Mah b, I'll pick it up tomorrow",ham
2464,They will pick up and drop in car.so no problem..,ham
5268,\ER,ham
4582,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",spam
81,K. Did you call me just now ah?,ham
1972,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march Û_ ish!,ham
1714,Yeah I don't see why not,ham
5110,You have 1 new message. Please call 08715205273,spam
4348,ÌÏ bot notes oredi... Cos i juz rem i got...,ham
1946,Hey we can go jazz power yoga hip hop kb and yogasana,ham
4838,That's one of the issues but california is okay. No snow so its manageable,ham
3764,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",spam
1610,I'll probably be around mu a lot,ham
2820,Oh god..taken the teeth?is it paining,ham
2516,Yes.i'm in office da:),ham
4693,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,ham
5443,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,spam
4302,Yup i'm free...,ham
665,En chikku nange bakra msg kalstiya..then had tea/coffee?,ham
2194,Hi my email address has changed now it is,ham
3252,K:)k..its good:)when are you going?,ham
4746,"When you just put in the + sign, choose my number and the pin will show. Right?",ham
1017,Shall i send that exe to your mail id.,ham
557,I know that my friend already told that.,ham
3305,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,ham
2962,You dont know you jabo me abi.,ham
1207,I need you to be in my strong arms...,ham
3143,"Haha I heard that, text me when you're around",ham
2633,"That's what I love to hear :V see you sundayish, then",ham
1510,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",ham
4377,"Doing nothing, then u not having dinner w us?",ham
5041,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,spam
266,"Not sure yet, still trying to get a hold of him",ham
2339,Cheers for the message Zogtorius. IåÕve been staring at my phone for an age deciding whether to text or not.,ham
2921,I've not sent it. He can send me.,ham
2111,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,ham
3404,"Jus chillaxin, what up",ham
1909,Then u going ikea str aft dat?,ham
2700,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",ham
3408,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",ham
3809,"Aight, can you text me the address?",ham
3478,Be sure to check your yahoo email. We sent photos yesterday,ham
4786,ÌÏ thk of wat to eat tonight.,ham
1784,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",ham
1237,Is ur paper in e morn or aft tmr?,ham
4645,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,spam
5496,Yes... I trust u to buy new stuff ASAP so I can try it out,ham
2186,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,ham
4595,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",ham
908,WHITE FUDGE OREOS ARE IN STORES,ham
1303,I cant pick the phone right now. Pls send a message,ham
4214,No dear i was sleeping :-P,ham
1627,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim, Call London 02072069400. Bx 526, SW73SS",spam
1522,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,ham
835,Good Morning my Dear........... Have a great &amp; successful day.,ham
358,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",ham
138,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,spam
299,Need a coffee run tomo?Can't believe it's that time of week already,ham
1556,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),ham
1003,&lt;#&gt;  am I think? Should say on syllabus,ham
382,Hey leave it. not a big deal:-) take care.,ham
4826,Yup but it's not giving me problems now so mayb i'll jus leave it...,ham
761,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",ham
3145,\SHIT BABE.. THASA BIT MESSED UP.YEH,ham
5477,What Today-sunday..sunday is holiday..so no work..,ham
3413,No pic. Please re-send.,ham
4509,This weekend is fine (an excuse not to do too much decorating),ham
1402,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,ham
4622,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",ham
4790,Send me your resume:-),ham
1932,Jus finished avatar nigro,ham
2522,Dunno lei... I might b eatin wif my frens... If Ì_ wan to eat then i wait 4 Ì_ lar,ham
4445,Merry christmas to u too annie!,ham
4768,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,ham
2459,Nope. Meanwhile she talk say make i greet you.,ham
3379,Just finished. Missing you plenty,ham
58,Tell where you reached,ham
76,Thats cool. i am a gentleman and will treat you with dignity and respect.,ham
796,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",spam
4450,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",ham
4037,Hope you are not scared!,ham
785,"She was supposed to be but couldn't make it, she's still in town though",ham
2523,"Sorry, I'll call later",ham
4604,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",ham
2217,* Will have two more cartons off u and is very pleased with shelves,ham
3698,How i noe... Did Ì_ specify da domain as nusstu... ÌÏ still in sch...,ham
5153,Haven't left yet so probably gonna be here til dinner,ham
4119,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",ham
2924,Are you coming to day for class.,ham
4305,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,ham
910,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,ham
2172,Yavnt tried yet and never played original either,ham
4414,"Yeah I should be able to, I'll text you when I'm ready to meet up",ham
5221,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",ham
1257,Am also doing in cbe only. But have to pay.,ham
4765,Whens your radio show?,ham
4373,K and you're sure I don't have to have consent forms to do it :V,ham
1178,"I'm outside islands, head towards hard rock and you'll run into me",ham
4201,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,ham
5285,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",spam
442,Oic... I saw him too but i tot he din c me... I found a group liao...,ham
3550,I love you both too :-),ham
2980,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",ham
4740,Many more happy returns of the day. I wish you happy birthday.,ham
5315,Hahaha..use your brain dear,ham
1054,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,ham
2323,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,ham
4326,Dude got a haircut. Now its breezy up there,ham
